entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2012-01-19 12:25:00-05:00,2012-01-19 12:30:00-05:00,1,2444.01,2442.54,2442.54,2449.8900000000012,-1.9700000000002547,-5.1800000000005095,SL,-5.1800000000005095
2012-01-20 10:05:00-05:00,2012-01-20 10:20:00-05:00,-1,2429.61,2435.15,2435.15,2407.4500000000003,-6.039999999999964,-13.319999999999927,SL,-18.500000000000437
2012-01-23 10:15:00-05:00,2012-01-23 11:40:00-05:00,1,2454.49,2434.6,2434.6,2534.0499999999993,-20.389999999999873,-42.01999999999975,SL,-60.52000000000018
2012-01-24 10:00:00-05:00,2012-01-24 10:00:00-05:00,-1,2425.32,2429.09,2429.09,2410.2400000000002,-4.269999999999982,-9.779999999999964,SL,-70.30000000000014
2012-01-25 10:00:00-05:00,2012-01-25 10:00:00-05:00,1,2446.56,2443.82,2443.82,2457.519999999999,-3.2399999999997817,-7.719999999999564,SL,-78.0199999999997
2012-01-26 09:40:00-05:00,2012-01-26 10:25:00-05:00,1,2471.73,2471.73,2471.73,2497.4900000000002,-0.5,-2.24,SL,-80.25999999999969
2012-01-27 09:45:00-05:00,2012-01-30 09:30:00-05:00,1,2459.16,2459.16,2459.16,2489.6799999999985,-0.5,-2.24,SL,-82.49999999999969
2012-01-31 10:15:00-05:00,2012-01-31 10:35:00-05:00,1,2470.8,2464.83,2464.83,2494.680000000001,-6.470000000000255,-14.18000000000051,SL,-96.68000000000019
2012-02-01 09:50:00-05:00,2012-02-01 09:55:00-05:00,1,2479.21,2475.75,2475.75,2493.05,-3.9600000000000364,-9.160000000000073,SL,-105.84000000000026
2012-02-02 09:55:00-05:00,2012-02-02 11:40:00-05:00,1,2495.44,2495.44,2495.44,2505.0400000000004,-0.5,-2.24,SL,-108.08000000000025
2012-02-03 09:30:00-05:00,2012-02-03 09:30:00-05:00,1,2496.89,2504.689999999999,2494.94,2504.689999999999,7.299999999999272,13.359999999998545,TP,-94.7200000000017
2012-02-03 10:35:00-05:00,2012-02-06 09:30:00-05:00,1,2525.68,2525.68,2525.68,2546.3199999999993,-0.5,-2.24,SL,-96.9600000000017
2012-02-07 12:00:00-05:00,2012-02-07 12:30:00-05:00,1,2534.55,2534.55,2534.55,2546.0300000000016,-0.5,-2.24,SL,-99.2000000000017
2012-02-08 10:50:00-05:00,2012-02-08 11:00:00-05:00,1,2535.99,2532.45,2532.45,2550.1499999999996,-4.039999999999964,-9.319999999999927,SL,-108.52000000000162
2012-02-09 09:30:00-05:00,2012-02-09 10:20:00-05:00,1,2546.02,2546.02,2546.02,2561.6599999999994,-0.5,-2.24,SL,-110.76000000000161
2012-02-10 09:50:00-05:00,2012-02-10 10:30:00-05:00,-1,2546.4,2546.4,2546.4,2528.7600000000007,-0.5,-2.24,SL,-113.0000000000016
2012-02-13 10:05:00-05:00,2012-02-13 10:15:00-05:00,1,2568.79,2561.29,2561.29,2598.79,-8.0,-17.24,SL,-130.2400000000016
2012-02-14 09:30:00-05:00,2012-02-14 09:30:00-05:00,-1,2568.86,2565.3400000000015,2569.74,2565.3400000000015,3.0199999999986176,4.799999999997235,TP,-125.44000000000436
2012-02-14 10:30:00-05:00,2012-02-14 11:30:00-05:00,-1,2564.0,2564.0,2564.0,2545.3600000000006,-0.5,-2.24,SL,-127.68000000000436
2012-02-15 10:20:00-05:00,2012-02-15 12:30:00-05:00,1,2587.53,2587.53,2587.53,2602.690000000002,-0.5,-2.24,SL,-129.92000000000436
2012-02-16 10:25:00-05:00,2012-02-16 10:55:00-05:00,1,2561.78,2558.43,2558.43,2575.1800000000017,-3.850000000000364,-8.940000000000728,SL,-138.8600000000051
2012-02-17 10:20:00-05:00,2012-02-17 15:20:00-05:00,-1,2585.91,2585.91,2585.91,2560.83,-0.5,-2.24,SL,-141.1000000000051
2012-02-21 09:30:00-05:00,2012-02-21 09:40:00-05:00,1,2584.55,2592.2700000000013,2584.55,2592.2700000000013,7.220000000001164,13.200000000002328,TP,-127.90000000000278
2012-02-21 11:20:00-05:00,2012-02-21 12:15:00-05:00,1,2599.46,2595.43,2595.43,2615.580000000001,-4.5300000000002,-10.3000000000004,SL,-138.20000000000317
2012-02-22 09:40:00-05:00,2012-02-22 12:05:00-05:00,1,2586.63,2576.46,2576.46,2627.3100000000004,-10.670000000000073,-22.580000000000144,SL,-160.78000000000333
