entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2012-01-19 12:55:00-05:00,2012-01-19 13:00:00-05:00,-1,2441.77,2442.78,2442.78,2439.7499999999995,-1.5100000000002183,-4.260000000000437,SL,-4.260000000000437
2012-01-19 14:20:00-05:00,2012-01-19 14:40:00-05:00,-1,2442.97,2439.269999999999,2442.97,2439.269999999999,3.2000000000007276,5.160000000001455,TP,0.9000000000010182
2012-01-19 15:35:00-05:00,2012-01-20 09:30:00-05:00,-1,2440.82,2435.94,2443.26,2435.94,4.380000000000109,7.520000000000218,TP,8.420000000001236
2012-01-20 10:35:00-05:00,2012-01-20 12:35:00-05:00,-1,2434.12,2434.12,2434.12,2427.46,-0.5,-2.24,SL,6.180000000001236
2012-01-20 15:15:00-05:00,2012-01-20 15:45:00-05:00,-1,2432.57,2435.85,2435.85,2426.0100000000007,-3.7799999999997453,-8.799999999999491,SL,-2.619999999998255
2012-01-23 11:35:00-05:00,2012-01-23 11:40:00-05:00,-1,2439.29,2433.63,2442.12,2433.63,5.1599999999998545,9.079999999999709,TP,6.460000000001454
2012-01-23 12:45:00-05:00,2012-01-23 13:00:00-05:00,-1,2430.67,2430.67,2430.67,2428.3100000000004,-0.5,-2.24,SL,4.220000000001454
2012-01-24 09:50:00-05:00,2012-01-24 10:00:00-05:00,-1,2425.26,2429.09,2429.09,2417.6000000000004,-4.329999999999927,-9.899999999999855,SL,-5.679999999998401
2012-01-24 12:45:00-05:00,2012-01-24 12:55:00-05:00,-1,2433.11,2435.88,2435.88,2427.57,-3.269999999999982,-7.779999999999964,SL,-13.459999999998365
2012-01-24 14:20:00-05:00,2012-01-24 14:40:00-05:00,-1,2434.1,2435.39,2435.39,2431.52,-1.7899999999999636,-4.8199999999999275,SL,-18.279999999998292
2012-01-25 10:25:00-05:00,2012-01-25 10:45:00-05:00,-1,2445.21,2445.21,2445.21,2438.1500000000005,-0.5,-2.24,SL,-20.51999999999829
2012-01-26 10:55:00-05:00,2012-01-26 15:25:00-05:00,-1,2460.02,2446.4199999999996,2460.02,2446.4199999999996,13.100000000000364,24.96000000000073,TP,4.440000000002438
2012-01-30 09:50:00-05:00,2012-01-30 10:45:00-05:00,-1,2439.59,2445.76,2445.76,2427.25,-6.670000000000073,-14.580000000000146,SL,-10.139999999997707
