entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2012-01-19 12:25:00-05:00,2012-01-19 12:30:00-05:00,1,2444.01,2442.54,2442.54,2446.9500000000007,-1.9700000000002547,-5.1800000000005095,SL,-5.1800000000005095
2012-01-20 10:55:00-05:00,2012-01-20 11:00:00-05:00,1,2434.6,2432.53,2432.53,2438.7399999999993,-2.569999999999709,-6.379999999999418,SL,-11.559999999999928
2012-01-23 10:15:00-05:00,2012-01-23 11:40:00-05:00,1,2454.49,2434.6,2434.6,2494.2699999999995,-20.389999999999873,-42.01999999999975,SL,-53.57999999999967
2012-01-24 11:10:00-05:00,2012-01-24 13:25:00-05:00,1,2436.99,2430.25,2430.25,2450.4699999999993,-7.239999999999782,-15.719999999999564,SL,-69.29999999999923
2012-01-25 10:00:00-05:00,2012-01-25 10:00:00-05:00,1,2446.56,2443.82,2443.82,2452.0399999999995,-3.2399999999997817,-7.719999999999564,SL,-77.01999999999879
2012-01-26 09:40:00-05:00,2012-01-26 10:25:00-05:00,1,2471.73,2471.73,2471.73,2484.61,-0.5,-2.24,SL,-79.25999999999878
2012-01-27 09:45:00-05:00,2012-01-30 09:30:00-05:00,1,2459.16,2459.16,2459.16,2474.419999999999,-0.5,-2.24,SL,-81.49999999999878
2012-01-31 10:15:00-05:00,2012-01-31 10:35:00-05:00,1,2470.8,2464.83,2464.83,2482.7400000000007,-6.470000000000255,-14.18000000000051,SL,-95.67999999999928
2012-02-01 09:50:00-05:00,2012-02-01 09:55:00-05:00,1,2479.21,2475.75,2475.75,2486.13,-3.9600000000000364,-9.160000000000073,SL,-104.83999999999935
2012-02-02 09:55:00-05:00,2012-02-02 10:05:00-05:00,1,2495.44,2500.2400000000002,2495.44,2500.2400000000002,4.300000000000182,7.360000000000364,TP,-97.47999999999898
2012-02-02 11:00:00-05:00,2012-02-02 11:35:00-05:00,1,2504.02,2497.37,2497.37,2517.32,-7.150000000000091,-15.540000000000182,SL,-113.01999999999916
2012-02-03 09:30:00-05:00,2012-02-03 09:30:00-05:00,1,2496.89,2500.7899999999995,2494.94,2500.7899999999995,3.399999999999636,5.559999999999272,TP,-107.45999999999988
2012-02-03 10:35:00-05:00,2012-02-06 09:30:00-05:00,1,2525.68,2525.68,2525.68,2535.9999999999995,-0.5,-2.24,SL,-109.69999999999987
2012-02-07 12:00:00-05:00,2012-02-07 12:30:00-05:00,1,2534.55,2534.55,2534.55,2540.290000000001,-0.5,-2.24,SL,-111.93999999999987
2012-02-08 10:50:00-05:00,2012-02-08 11:00:00-05:00,1,2535.99,2532.45,2532.45,2543.0699999999997,-4.039999999999964,-9.319999999999927,SL,-121.25999999999979
2012-02-09 09:30:00-05:00,2012-02-09 09:30:00-05:00,1,2546.02,2553.8399999999997,2542.11,2553.8399999999997,7.319999999999709,13.399999999999418,TP,-107.86000000000037
2012-02-09 11:50:00-05:00,2012-02-09 12:45:00-05:00,1,2557.17,2564.7700000000004,2557.17,2564.7700000000004,7.100000000000364,12.960000000000727,TP,-94.89999999999964
2012-02-09 14:20:00-05:00,2012-02-09 14:50:00-05:00,1,2564.3,2564.3,2564.3,2568.420000000001,-0.5,-2.24,SL,-97.13999999999963
2012-02-10 11:40:00-05:00,2012-02-10 13:30:00-05:00,1,2550.1,2546.94,2546.94,2556.4199999999996,-3.6599999999998545,-8.55999999999971,SL,-105.69999999999933
2012-02-13 10:05:00-05:00,2012-02-13 10:15:00-05:00,1,2568.79,2561.29,2561.29,2583.79,-8.0,-17.24,SL,-122.93999999999933
2012-02-14 15:30:00-05:00,2012-02-14 15:40:00-05:00,1,2558.17,2564.09,2558.17,2564.09,5.420000000000073,9.600000000000145,TP,-113.33999999999918
2012-02-15 10:20:00-05:00,2012-02-15 10:45:00-05:00,1,2587.53,2595.110000000001,2587.53,2595.110000000001,7.080000000000837,12.920000000001673,TP,-100.4199999999975
2012-02-15 11:20:00-05:00,2012-02-15 12:20:00-05:00,1,2595.67,2595.67,2595.67,2603.91,-0.5,-2.24,SL,-102.6599999999975
2012-02-16 10:25:00-05:00,2012-02-16 10:55:00-05:00,1,2561.78,2558.43,2558.43,2568.480000000001,-3.850000000000364,-8.940000000000728,SL,-111.59999999999822
2012-02-17 14:20:00-05:00,2012-02-17 15:00:00-05:00,1,2582.87,2582.87,2582.87,2586.5499999999993,-0.5,-2.24,SL,-113.83999999999821
2012-02-21 09:30:00-05:00,2012-02-21 09:30:00-05:00,1,2584.55,2588.4100000000008,2582.62,2588.4100000000008,3.360000000000582,5.480000000001164,TP,-108.35999999999704
2012-02-21 10:25:00-05:00,2012-02-21 12:40:00-05:00,1,2591.62,2591.62,2591.62,2608.74,-0.5,-2.24,SL,-110.59999999999704
2012-02-22 09:40:00-05:00,2012-02-22 12:05:00-05:00,1,2586.63,2576.46,2576.46,2606.9700000000003,-10.670000000000073,-22.580000000000144,SL,-133.1799999999972
