entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2012-01-19 11:54:00-05:00,2012-01-19 11:56:00-05:00,1,2444.63,2443.85,2443.85,2446.9700000000007,-1.2800000000002,-3.8000000000004004,SL,-3.8000000000004004
2012-01-20 10:41:00-05:00,2012-01-20 10:52:00-05:00,1,2434.9,2432.81,2432.81,2441.1700000000005,-2.5900000000001455,-6.420000000000291,SL,-10.220000000000692
2012-01-23 09:30:00-05:00,2012-01-23 09:32:00-05:00,1,2438.5,2436.77,2436.77,2443.69,-2.230000000000018,-5.700000000000037,SL,-15.920000000000728
2012-01-24 10:19:00-05:00,2012-01-24 10:22:00-05:00,1,2432.19,2430.75,2430.75,2436.51,-1.9400000000000546,-5.120000000000109,SL,-21.040000000000838
2012-01-25 10:07:00-05:00,2012-01-25 10:08:00-05:00,1,2445.7,2444.41,2444.41,2449.5699999999997,-1.7899999999999636,-4.8199999999999275,SL,-25.860000000000767
2012-01-26 09:34:00-05:00,2012-01-26 10:37:00-05:00,1,2471.49,2465.41,2465.41,2489.7299999999996,-6.579999999999927,-14.399999999999855,SL,-40.26000000000062
2012-01-27 10:05:00-05:00,2012-01-27 10:07:00-05:00,1,2455.38,2453.79,2453.79,2460.1500000000005,-2.0900000000001455,-5.420000000000291,SL,-45.680000000000916
2012-01-30 09:39:00-05:00,2012-01-30 10:10:00-05:00,1,2440.81,2436.42,2436.42,2453.9799999999996,-4.889999999999873,-11.019999999999746,SL,-56.700000000000664
2012-01-31 10:32:00-05:00,2012-01-31 10:36:00-05:00,1,2471.57,2470.38,2470.38,2475.1400000000003,-1.6900000000000546,-4.620000000000109,SL,-61.320000000000775
2012-02-01 09:30:00-05:00,2012-02-01 15:00:00-05:00,1,2483.98,2493.17,2467.63,2533.0299999999997,8.690000000000055,16.14000000000011,EOD,-45.18000000000066
2012-02-02 10:08:00-05:00,2012-02-02 11:37:00-05:00,1,2499.67,2496.6,2496.6,2508.8800000000006,-3.5700000000001637,-8.380000000000328,SL,-53.56000000000099
2012-02-03 10:15:00-05:00,2012-02-03 10:29:00-05:00,1,2526.62,2525.05,2525.05,2531.329999999999,-2.069999999999709,-5.379999999999418,SL,-58.94000000000041
2012-02-06 09:36:00-05:00,2012-02-06 10:05:00-05:00,1,2516.01,2523.6600000000008,2513.46,2523.6600000000008,7.150000000000546,13.060000000001091,TP,-45.87999999999932
2012-02-06 10:22:00-05:00,2012-02-06 10:31:00-05:00,1,2520.91,2519.24,2519.24,2525.92,-2.1700000000000728,-5.580000000000146,SL,-51.45999999999947
2012-02-07 09:40:00-05:00,2012-02-07 09:52:00-05:00,1,2521.31,2519.16,2519.16,2527.76,-2.650000000000091,-6.540000000000182,SL,-57.99999999999965
2012-02-08 10:26:00-05:00,2012-02-08 10:34:00-05:00,1,2541.93,2540.52,2540.52,2546.1599999999994,-1.9099999999998545,-5.059999999999709,SL,-63.05999999999936
2012-02-09 11:04:00-05:00,2012-02-09 11:20:00-05:00,1,2554.49,2552.45,2552.45,2560.6099999999997,-2.5399999999999636,-6.3199999999999275,SL,-69.37999999999928
2012-02-10 09:34:00-05:00,2012-02-10 10:04:00-05:00,1,2544.44,2540.6,2540.6,2555.9600000000005,-4.3400000000001455,-9.920000000000291,SL,-79.29999999999957
2012-02-13 10:19:00-05:00,2012-02-13 10:24:00-05:00,1,2561.51,2560.03,2560.03,2565.9500000000003,-1.9800000000000182,-5.200000000000037,SL,-84.4999999999996
2012-02-14 10:44:00-05:00,2012-02-14 10:50:00-05:00,1,2563.13,2561.95,2561.95,2566.670000000001,-1.680000000000291,-4.600000000000582,SL,-89.10000000000018
2012-02-15 10:20:00-05:00,2012-02-15 10:43:00-05:00,1,2586.76,2592.790000000001,2584.75,2592.790000000001,5.530000000000655,9.82000000000131,TP,-79.27999999999886
2012-02-15 11:56:00-05:00,2012-02-15 12:10:00-05:00,1,2599.96,2597.93,2597.93,2606.0500000000006,-2.5300000000002,-6.3000000000004,SL,-85.57999999999926
2012-02-16 09:56:00-05:00,2012-02-16 11:56:00-05:00,1,2555.66,2568.619999999999,2551.34,2568.619999999999,12.459999999999127,23.679999999998255,TP,-61.900000000001
2012-02-16 12:26:00-05:00,2012-02-16 13:08:00-05:00,1,2578.21,2583.4,2576.48,2583.4,4.690000000000055,8.140000000000109,TP,-53.76000000000089
2012-02-16 13:25:00-05:00,2012-02-16 15:00:00-05:00,1,2587.7,2592.23,2585.26,2595.0199999999986,4.0300000000002,6.8200000000004,EOD,-46.940000000000495
2012-02-17 10:02:00-05:00,2012-02-17 10:03:00-05:00,1,2588.52,2585.74,2585.74,2596.8600000000006,-3.2800000000002,-7.8000000000004,SL,-54.7400000000009
2012-02-21 09:33:00-05:00,2012-02-21 09:52:00-05:00,1,2589.24,2583.98,2583.98,2605.019999999999,-5.7599999999997635,-12.759999999999527,SL,-67.50000000000043
2012-02-22 09:40:00-05:00,2012-02-22 11:36:00-05:00,1,2584.14,2580.17,2580.17,2596.0499999999993,-4.4699999999998,-10.1799999999996,SL,-77.68000000000002
2012-02-23 09:46:00-05:00,2012-02-23 10:18:00-05:00,1,2573.4,2584.14,2569.82,2584.14,10.239999999999782,19.239999999999565,TP,-58.44000000000045
2012-02-23 10:35:00-05:00,2012-02-23 10:36:00-05:00,1,2585.5,2584.15,2584.15,2589.5499999999997,-1.849999999999909,-4.939999999999818,SL,-63.38000000000027
2012-02-24 09:31:00-05:00,2012-02-24 15:00:00-05:00,1,2603.22,2602.35,2593.89,2631.2099999999996,-1.3699999999998909,-3.979999999999782,EOD,-67.36000000000006
2012-02-27 12:35:00-05:00,2012-02-27 13:48:00-05:00,1,2609.79,2608.24,2608.24,2614.4400000000005,-2.050000000000182,-5.340000000000364,SL,-72.70000000000041
2012-02-28 10:10:00-05:00,2012-02-28 10:11:00-05:00,1,2618.78,2617.24,2617.24,2623.4000000000015,-2.0400000000004184,-5.320000000000837,SL,-78.02000000000125
2012-02-29 09:30:00-05:00,2012-02-29 10:46:00-05:00,1,2639.06,2633.21,2633.21,2656.6099999999997,-6.349999999999909,-13.939999999999818,SL,-91.96000000000106
