entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2012-01-19 12:25:00-05:00,2012-01-19 12:30:00-05:00,1,2444.01,2442.54,2442.54,2446.2150000000006,-1.9700000000002547,-5.1800000000005095,SL,-5.1800000000005095
2012-01-20 10:05:00-05:00,2012-01-20 10:20:00-05:00,-1,2429.61,2435.15,2435.15,2421.3,-6.039999999999964,-13.319999999999927,SL,-18.500000000000437
2012-01-23 10:15:00-05:00,2012-01-23 11:40:00-05:00,1,2454.49,2434.6,2434.6,2484.325,-20.389999999999873,-42.01999999999975,SL,-60.52000000000018
2012-01-24 10:00:00-05:00,2012-01-24 10:00:00-05:00,-1,2425.32,2429.09,2429.09,2419.665,-4.269999999999982,-9.779999999999964,SL,-70.30000000000014
2012-01-25 10:00:00-05:00,2012-01-25 10:00:00-05:00,1,2446.56,2443.82,2443.82,2450.6699999999996,-3.2399999999997817,-7.719999999999564,SL,-78.0199999999997
2012-01-26 09:40:00-05:00,2012-01-26 10:25:00-05:00,1,2471.73,2471.73,2471.73,2481.3900000000003,-0.5,-2.24,SL,-80.25999999999969
2012-01-27 09:45:00-05:00,2012-01-30 09:30:00-05:00,1,2459.16,2459.16,2459.16,2470.6049999999996,-0.5,-2.24,SL,-82.49999999999969
2012-01-31 10:15:00-05:00,2012-01-31 10:35:00-05:00,1,2470.8,2464.83,2464.83,2479.7550000000006,-6.470000000000255,-14.18000000000051,SL,-96.68000000000019
2012-02-01 09:50:00-05:00,2012-02-01 09:55:00-05:00,1,2479.21,2475.75,2475.75,2484.4,-3.9600000000000364,-9.160000000000073,SL,-105.84000000000026
2012-02-02 09:55:00-05:00,2012-02-02 10:00:00-05:00,1,2495.44,2499.04,2493.04,2499.04,3.099999999999909,4.959999999999818,TP,-100.88000000000044
2012-02-02 10:30:00-05:00,2012-02-02 10:50:00-05:00,1,2499.54,2502.795,2499.54,2502.795,2.755000000000109,4.270000000000218,TP,-96.61000000000021
2012-02-02 12:05:00-05:00,2012-02-02 12:10:00-05:00,-1,2496.92,2494.61,2498.46,2494.61,1.8099999999999454,2.3799999999998906,TP,-94.23000000000032
2012-02-03 09:30:00-05:00,2012-02-03 09:30:00-05:00,1,2496.89,2499.8149999999996,2494.94,2499.8149999999996,2.424999999999727,3.609999999999454,TP,-90.62000000000086
2012-02-03 10:35:00-05:00,2012-02-06 09:30:00-05:00,1,2525.68,2525.68,2525.68,2533.4199999999996,-0.5,-2.24,SL,-92.86000000000085
2012-02-07 12:00:00-05:00,2012-02-07 12:30:00-05:00,1,2534.55,2534.55,2534.55,2538.8550000000005,-0.5,-2.24,SL,-95.10000000000085
2012-02-08 10:50:00-05:00,2012-02-08 11:00:00-05:00,1,2535.99,2532.45,2532.45,2541.2999999999997,-4.039999999999964,-9.319999999999927,SL,-104.42000000000077
2012-02-09 09:30:00-05:00,2012-02-09 09:30:00-05:00,1,2546.02,2551.8849999999998,2542.11,2551.8849999999998,5.364999999999782,9.489999999999563,TP,-94.9300000000012
2012-02-09 11:50:00-05:00,2012-02-09 12:05:00-05:00,1,2557.17,2562.8700000000003,2557.17,2562.8700000000003,5.200000000000273,9.160000000000545,TP,-85.77000000000065
2012-02-09 12:40:00-05:00,2012-02-09 12:55:00-05:00,1,2562.87,2562.87,2562.87,2565.825,-0.5,-2.24,SL,-88.01000000000064
2012-02-10 09:50:00-05:00,2012-02-10 10:00:00-05:00,-1,2546.4,2539.7850000000003,2546.4,2539.7850000000003,6.114999999999782,10.989999999999563,TP,-77.02000000000108
2012-02-10 10:35:00-05:00,2012-02-10 10:40:00-05:00,-1,2544.31,2547.44,2547.44,2539.615,-3.630000000000109,-8.500000000000218,SL,-85.52000000000129
2012-02-13 10:05:00-05:00,2012-02-13 10:15:00-05:00,1,2568.79,2561.29,2561.29,2580.04,-8.0,-17.24,SL,-102.76000000000128
2012-02-14 09:30:00-05:00,2012-02-14 09:30:00-05:00,-1,2568.86,2567.540000000001,2569.74,2567.540000000001,0.8199999999992542,0.39999999999850844,TP,-102.36000000000277
2012-02-14 10:30:00-05:00,2012-02-14 11:30:00-05:00,-1,2564.0,2564.0,2564.0,2557.01,-0.5,-2.24,SL,-104.60000000000277
2012-02-15 10:20:00-05:00,2012-02-15 10:40:00-05:00,1,2587.53,2593.215000000001,2587.53,2593.215000000001,5.185000000000855,9.13000000000171,TP,-95.47000000000105
2012-02-15 11:20:00-05:00,2012-02-15 12:20:00-05:00,1,2595.67,2595.67,2595.67,2601.85,-0.5,-2.24,SL,-97.71000000000105
2012-02-16 10:25:00-05:00,2012-02-16 10:55:00-05:00,1,2561.78,2558.43,2558.43,2566.8050000000007,-3.850000000000364,-8.940000000000728,SL,-106.65000000000177
2012-02-17 10:20:00-05:00,2012-02-17 11:05:00-05:00,-1,2585.91,2576.505,2585.91,2576.505,8.904999999999745,16.569999999999492,TP,-90.08000000000227
2012-02-17 11:35:00-05:00,2012-02-17 11:40:00-05:00,-1,2576.25,2578.48,2578.48,2572.9049999999997,-2.730000000000018,-6.700000000000037,SL,-96.7800000000023
2012-02-21 09:30:00-05:00,2012-02-21 09:30:00-05:00,1,2584.55,2587.4450000000006,2582.62,2587.4450000000006,2.3950000000004366,3.550000000000873,TP,-93.23000000000143
2012-02-21 10:25:00-05:00,2012-02-21 12:40:00-05:00,1,2591.62,2591.62,2591.62,2604.46,-0.5,-2.24,SL,-95.47000000000142
2012-02-22 09:40:00-05:00,2012-02-22 12:05:00-05:00,1,2586.63,2576.46,2576.46,2601.885,-10.670000000000073,-22.580000000000144,SL,-118.05000000000156
2012-02-23 10:50:00-05:00,2012-02-23 11:10:00-05:00,1,2587.27,2594.92,2587.27,2594.92,7.150000000000091,13.060000000000182,TP,-104.99000000000137
2012-02-23 12:05:00-05:00,2012-02-23 12:10:00-05:00,1,2595.23,2593.11,2593.11,2598.41,-2.619999999999891,-6.479999999999782,SL,-111.47000000000115
2012-02-24 10:00:00-05:00,2012-02-24 10:20:00-05:00,1,2604.57,2599.16,2599.16,2612.6850000000004,-5.910000000000309,-13.060000000000619,SL,-124.53000000000176
2012-02-27 10:30:00-05:00,2012-02-27 10:40:00-05:00,-1,2595.53,2598.4,2598.4,2591.2250000000004,-3.369999999999891,-7.979999999999782,SL,-132.51000000000155
2012-02-28 10:30:00-05:00,2012-02-29 09:55:00-05:00,1,2624.55,2644.6200000000003,2624.55,2644.6200000000003,19.570000000000164,37.900000000000325,TP,-94.61000000000124
2012-02-29 11:15:00-05:00,2012-02-29 11:40:00-05:00,-1,2629.86,2629.86,2629.86,2623.5300000000007,-0.5,-2.24,SL,-96.85000000000123
2012-03-01 10:20:00-05:00,2012-03-01 10:30:00-05:00,1,2631.01,2631.01,2631.01,2636.6950000000006,-0.5,-2.24,SL,-99.09000000000123
2012-03-02 09:50:00-05:00,2012-03-02 10:15:00-05:00,1,2642.61,2647.545,2642.61,2647.545,4.434999999999945,7.629999999999891,TP,-91.46000000000133
