entry_time,exit_time,dir,entry,exit,sl,tp,points,pnl,reason,equity
2012-01-19 12:25:00-05:00,2012-01-19 12:30:00-05:00,1,2444.01,2442.54,2442.54,2449.8900000000012,-1.9700000000002547,-5.1800000000005095,SL,-5.1800000000005095
2012-01-20 10:55:00-05:00,2012-01-20 11:00:00-05:00,1,2434.6,2432.53,2432.53,2442.8799999999987,-2.569999999999709,-6.379999999999418,SL,-11.559999999999928
2012-01-23 10:15:00-05:00,2012-01-23 11:40:00-05:00,1,2454.49,2434.6,2434.6,2534.0499999999993,-20.389999999999873,-42.01999999999975,SL,-53.57999999999967
2012-01-24 11:10:00-05:00,2012-01-24 13:25:00-05:00,1,2436.99,2430.25,2430.25,2463.949999999999,-7.239999999999782,-15.719999999999564,SL,-69.29999999999923
2012-01-25 10:00:00-05:00,2012-01-25 10:00:00-05:00,1,2446.56,2443.82,2443.82,2457.519999999999,-3.2399999999997817,-7.719999999999564,SL,-77.01999999999879
2012-01-26 09:40:00-05:00,2012-01-26 10:25:00-05:00,1,2471.73,2471.73,2471.73,2497.4900000000002,-0.5,-2.24,SL,-79.25999999999878
2012-01-27 09:45:00-05:00,2012-01-30 09:30:00-05:00,1,2459.16,2459.16,2459.16,2489.6799999999985,-0.5,-2.24,SL,-81.49999999999878
2012-01-31 10:15:00-05:00,2012-01-31 10:35:00-05:00,1,2470.8,2464.83,2464.83,2494.680000000001,-6.470000000000255,-14.18000000000051,SL,-95.67999999999928
2012-02-01 09:50:00-05:00,2012-02-01 09:55:00-05:00,1,2479.21,2475.75,2475.75,2493.05,-3.9600000000000364,-9.160000000000073,SL,-104.83999999999935
2012-02-02 09:55:00-05:00,2012-02-02 11:40:00-05:00,1,2495.44,2495.44,2495.44,2505.0400000000004,-0.5,-2.24,SL,-107.07999999999934
2012-02-03 09:30:00-05:00,2012-02-03 09:30:00-05:00,1,2496.89,2504.689999999999,2494.94,2504.689999999999,7.299999999999272,13.359999999998545,TP,-93.7200000000008
2012-02-03 10:35:00-05:00,2012-02-06 09:30:00-05:00,1,2525.68,2525.68,2525.68,2546.3199999999993,-0.5,-2.24,SL,-95.96000000000079
2012-02-07 12:00:00-05:00,2012-02-07 12:30:00-05:00,1,2534.55,2534.55,2534.55,2546.0300000000016,-0.5,-2.24,SL,-98.20000000000078
2012-02-08 10:50:00-05:00,2012-02-08 11:00:00-05:00,1,2535.99,2532.45,2532.45,2550.1499999999996,-4.039999999999964,-9.319999999999927,SL,-107.5200000000007
2012-02-09 09:30:00-05:00,2012-02-09 10:20:00-05:00,1,2546.02,2546.02,2546.02,2561.6599999999994,-0.5,-2.24,SL,-109.7600000000007
2012-02-10 11:40:00-05:00,2012-02-10 13:30:00-05:00,1,2550.1,2546.94,2546.94,2562.7399999999993,-3.6599999999998545,-8.55999999999971,SL,-118.3200000000004
2012-02-13 10:05:00-05:00,2012-02-13 10:15:00-05:00,1,2568.79,2561.29,2561.29,2598.79,-8.0,-17.24,SL,-135.5600000000004
2012-02-14 15:30:00-05:00,2012-02-14 15:45:00-05:00,1,2558.17,2570.01,2558.17,2570.01,11.340000000000146,21.440000000000293,TP,-114.1200000000001
2012-02-15 10:20:00-05:00,2012-02-15 12:30:00-05:00,1,2587.53,2587.53,2587.53,2602.690000000002,-0.5,-2.24,SL,-116.3600000000001
2012-02-16 10:25:00-05:00,2012-02-16 10:55:00-05:00,1,2561.78,2558.43,2558.43,2575.1800000000017,-3.850000000000364,-8.940000000000728,SL,-125.30000000000082
2012-02-17 14:20:00-05:00,2012-02-17 15:00:00-05:00,1,2582.87,2582.87,2582.87,2590.2299999999987,-0.5,-2.24,SL,-127.54000000000082
2012-02-21 09:30:00-05:00,2012-02-21 09:40:00-05:00,1,2584.55,2592.2700000000013,2584.55,2592.2700000000013,7.220000000001164,13.200000000002328,TP,-114.33999999999848
2012-02-21 11:20:00-05:00,2012-02-21 12:15:00-05:00,1,2599.46,2595.43,2595.43,2615.580000000001,-4.5300000000002,-10.3000000000004,SL,-124.63999999999888
2012-02-22 09:40:00-05:00,2012-02-22 12:05:00-05:00,1,2586.63,2576.46,2576.46,2627.3100000000004,-10.670000000000073,-22.580000000000144,SL,-147.21999999999903
2012-02-23 10:50:00-05:00,2012-02-23 13:05:00-05:00,1,2587.27,2587.27,2587.27,2607.6699999999996,-0.5,-2.24,SL,-149.45999999999904
