time,open,close,high,low
2017-05-01 18:40:00,1.09066,1.09072,1.09073,1.09061
2017-05-01 18:45:00,1.09073,1.09055,1.09080,1.09055
2017-05-01 18:50:00,1.09056,1.09067,1.09070,1.09055
2017-05-01 18:55:00,1.09067,1.09054,1.09067,1.09043
2017-05-01 19:00:00,1.09054,1.09067,1.09081,1.09052
2017-05-01 19:05:00,1.09067,1.09065,1.09074,1.09062
2017-05-01 19:10:00,1.09065,1.09019,1.09067,1.09016
2017-05-01 19:15:00,1.09021,1.09033,1.09043,1.09021
2017-05-01 19:20:00,1.09034,1.09029,1.09039,1.09028
2017-05-01 19:25:00,1.09029,1.09023,1.09029,1.09010
2017-05-01 19:30:00,1.09023,1.09013,1.09024,1.08998
2017-05-01 19:35:00,1.09013,1.09024,1.09034,1.09013
2017-05-01 19:40:00,1.09024,1.09034,1.09034,1.09019
2017-05-01 19:45:00,1.09034,1.09009,1.09034,1.09007
2017-05-01 19:50:00,1.09005,1.09010,1.09019,1.08985
2017-05-01 19:55:00,1.09012,1.08986,1.09014,1.08981
2017-05-01 20:00:00,1.08985,1.08972,1.08993,1.08971
2017-05-01 20:05:00,1.08973,1.08978,1.08980,1.08967
2017-05-01 20:10:00,1.08976,1.08989,1.08997,1.08969
2017-05-01 20:15:00,1.08989,1.08998,1.08999,1.08983
2017-05-01 20:20:00,1.08998,1.08989,1.08998,1.08988
2017-05-01 20:25:00,1.08989,1.08984,1.09001,1.08983
2017-05-01 20:30:00,1.08984,1.08985,1.08990,1.08980
2017-05-01 20:35:00,1.08985,1.08997,1.08997,1.08982
2017-05-01 20:40:00,1.08998,1.09013,1.09013,1.08998
2017-05-01 20:45:00,1.09013,1.09001,1.09013,1.09001
2017-05-01 20:50:00,1.09001,1.09005,1.09005,1.08993
2017-05-01 20:55:00,1.09005,1.08992,1.09007,1.08986
2017-05-01 21:00:00,1.08995,1.09005,1.09014,1.08992
2017-05-01 21:05:00,1.09005,1.09004,1.09007,1.09001
2017-05-01 21:10:00,1.09004,1.09015,1.09035,1.09001
2017-05-01 21:15:00,1.09015,1.09005,1.09022,1.08982
2017-05-01 21:20:00,1.09005,1.09006,1.09013,1.09005
2017-05-01 21:25:00,1.09007,1.09009,1.09010,1.09007
2017-05-01 21:30:00,1.09008,1.09023,1.09025,1.09005
2017-05-01 21:35:00,1.09022,1.09024,1.09026,1.09022
2017-05-01 21:40:00,1.09024,1.09024,1.09025,1.09023
2017-05-01 21:45:00,1.09023,1.09002,1.09024,1.08985
2017-05-01 21:50:00,1.09003,1.08998,1.09012,1.08989
2017-05-01 21:55:00,1.08997,1.08981,1.09000,1.08981
2017-05-01 22:00:00,1.08983,1.09018,1.09025,1.08983
2017-05-01 22:05:00,1.09019,1.09031,1.09041,1.09019
2017-05-01 22:10:00,1.09027,1.09030,1.09036,1.09026
2017-05-01 22:15:00,1.09030,1.09041,1.09045,1.09029
2017-05-01 22:20:00,1.09041,1.09050,1.09068,1.09041
2017-05-01 22:25:00,1.09049,1.09056,1.09056,1.09033
2017-05-01 22:30:00,1.09056,1.09077,1.09108,1.09056
2017-05-01 22:35:00,1.09077,1.09095,1.09097,1.09073
2017-05-01 22:40:00,1.09094,1.09094,1.09103,1.09093
2017-05-01 22:45:00,1.09095,1.09105,1.09114,1.09092
2017-05-01 22:50:00,1.09105,1.09109,1.09116,1.09102
2017-05-01 22:55:00,1.09109,1.09116,1.09118,1.09108
2017-05-01 23:00:00,1.09117,1.09125,1.09128,1.09110
2017-05-01 23:05:00,1.09125,1.09107,1.09130,1.09107
2017-05-01 23:10:00,1.09107,1.09059,1.09107,1.09058
2017-05-01 23:15:00,1.09059,1.09072,1.09095,1.09048
2017-05-01 23:20:00,1.09072,1.09076,1.09076,1.09069
2017-05-01 23:25:00,1.09076,1.09085,1.09091,1.09076
2017-05-01 23:30:00,1.09086,1.09087,1.09091,1.09082
2017-05-01 23:35:00,1.09087,1.09091,1.09091,1.09086
2017-05-01 23:40:00,1.09091,1.09097,1.09099,1.09090
2017-05-01 23:45:00,1.09098,1.09100,1.09100,1.09083
2017-05-01 23:50:00,1.09100,1.09089,1.09101,1.09088
2017-05-01 23:55:00,1.09089,1.09089,1.09089,1.09082
2017-05-02 00:00:00,1.09090,1.09049,1.09095,1.09048
2017-05-02 00:05:00,1.09048,1.09069,1.09073,1.09048
2017-05-02 00:10:00,1.09068,1.09086,1.09091,1.09064
2017-05-02 00:15:00,1.09086,1.09063,1.09095,1.09059
2017-05-02 00:20:00,1.09064,1.09080,1.09080,1.09064
2017-05-02 00:25:00,1.09081,1.09080,1.09082,1.09078
2017-05-02 00:30:00,1.09081,1.09103,1.09106,1.09079
2017-05-02 00:35:00,1.09102,1.09110,1.09121,1.09100
2017-05-02 00:40:00,1.09111,1.09111,1.09129,1.09108
2017-05-02 00:45:00,1.09112,1.09098,1.09129,1.09092
2017-05-02 00:50:00,1.09097,1.09088,1.09105,1.09081
2017-05-02 00:55:00,1.09086,1.09073,1.09090,1.09061
2017-05-02 01:00:00,1.09073,1.09082,1.09096,1.09068
2017-05-02 01:05:00,1.09077,1.09079,1.09091,1.09075
2017-05-02 01:10:00,1.09079,1.09079,1.09087,1.09070
2017-05-02 01:15:00,1.09079,1.09085,1.09095,1.09068
2017-05-02 01:20:00,1.09084,1.09107,1.09109,1.09083
2017-05-02 01:25:00,1.09108,1.09095,1.09119,1.09089
2017-05-02 01:30:00,1.09093,1.09104,1.09104,1.09087
2017-05-02 01:35:00,1.09104,1.09108,1.09114,1.09103
2017-05-02 01:40:00,1.09109,1.09104,1.09109,1.09103
2017-05-02 01:45:00,1.09104,1.09084,1.09109,1.09084
2017-05-02 01:50:00,1.09084,1.09107,1.09114,1.09084
2017-05-02 01:55:00,1.09108,1.09086,1.09114,1.09083
2017-05-02 02:00:00,1.09086,1.09063,1.09100,1.09061
2017-05-02 02:05:00,1.09063,1.09068,1.09069,1.09054
2017-05-02 02:10:00,1.09068,1.09088,1.09089,1.09068
2017-05-02 02:15:00,1.09089,1.09089,1.09099,1.09083
2017-05-02 02:20:00,1.09091,1.09109,1.09114,1.09091
2017-05-02 02:25:00,1.09109,1.09110,1.09120,1.09103
2017-05-02 02:30:00,1.09110,1.09109,1.09111,1.09086
2017-05-02 02:35:00,1.09110,1.09108,1.09111,1.09098
2017-05-02 02:40:00,1.09107,1.09110,1.09110,1.09100
2017-05-02 02:45:00,1.09108,1.09107,1.09117,1.09098
2017-05-02 02:50:00,1.09107,1.09108,1.09110,1.09097
2017-05-02 02:55:00,1.09107,1.09115,1.09120,1.09100
2017-05-02 03:00:00,1.09115,1.09129,1.09136,1.09114
2017-05-02 03:05:00,1.09130,1.09126,1.09133,1.09119
2017-05-02 03:10:00,1.09126,1.09141,1.09145,1.09126
2017-05-02 03:15:00,1.09141,1.09143,1.09144,1.09129
2017-05-02 03:20:00,1.09144,1.09160,1.09164,1.09144
2017-05-02 03:25:00,1.09161,1.09176,1.09177,1.09150
2017-05-02 03:30:00,1.09176,1.09160,1.09176,1.09158
2017-05-02 03:35:00,1.09160,1.09155,1.09160,1.09150
2017-05-02 03:40:00,1.09155,1.09145,1.09156,1.09141
2017-05-02 03:45:00,1.09145,1.09154,1.09159,1.09145
2017-05-02 03:50:00,1.09151,1.09156,1.09160,1.09147
2017-05-02 03:55:00,1.09155,1.09156,1.09164,1.09155
2017-05-02 04:00:00,1.09155,1.09157,1.09160,1.09155
2017-05-02 04:05:00,1.09156,1.09151,1.09156,1.09149
2017-05-02 04:10:00,1.09150,1.09134,1.09156,1.09134
2017-05-02 04:15:00,1.09134,1.09131,1.09136,1.09124
2017-05-02 04:20:00,1.09131,1.09127,1.09139,1.09126
2017-05-02 04:25:00,1.09129,1.09136,1.09140,1.09126
2017-05-02 04:30:00,1.09136,1.09136,1.09146,1.09130
2017-05-02 04:35:00,1.09136,1.09141,1.09151,1.09131
2017-05-02 04:40:00,1.09141,1.09137,1.09149,1.09134
2017-05-02 04:45:00,1.09137,1.09141,1.09145,1.09135
2017-05-02 04:50:00,1.09140,1.09140,1.09144,1.09135
2017-05-02 04:55:00,1.09140,1.09130,1.09145,1.09129
2017-05-02 05:00:00,1.09131,1.09154,1.09155,1.09126
2017-05-02 05:05:00,1.09154,1.09145,1.09155,1.09144
2017-05-02 05:10:00,1.09144,1.09139,1.09144,1.09136
2017-05-02 05:15:00,1.09138,1.09140,1.09145,1.09137
2017-05-02 05:20:00,1.09140,1.09159,1.09161,1.09138
2017-05-02 05:25:00,1.09160,1.09222,1.09254,1.09156
2017-05-02 05:30:00,1.09221,1.09223,1.09243,1.09217
2017-05-02 05:35:00,1.09222,1.09220,1.09229,1.09213
2017-05-02 05:40:00,1.09220,1.09220,1.09245,1.09214
2017-05-02 05:45:00,1.09220,1.09224,1.09225,1.09214
2017-05-02 05:50:00,1.09225,1.09215,1.09227,1.09213
2017-05-02 05:55:00,1.09215,1.09188,1.09216,1.09188
2017-05-02 06:00:00,1.09189,1.09144,1.09190,1.09141
2017-05-02 06:05:00,1.09146,1.09191,1.09196,1.09145
2017-05-02 06:10:00,1.09191,1.09209,1.09215,1.09180
2017-05-02 06:15:00,1.09209,1.09205,1.09227,1.09203
2017-05-02 06:20:00,1.09206,1.09165,1.09206,1.09163
2017-05-02 06:25:00,1.09165,1.09159,1.09178,1.09144
2017-05-02 06:30:00,1.09159,1.09114,1.09159,1.09104
2017-05-02 06:35:00,1.09112,1.09101,1.09142,1.09101
2017-05-02 06:40:00,1.09103,1.09106,1.09126,1.09084
2017-05-02 06:45:00,1.09105,1.09127,1.09132,1.09097
2017-05-02 06:50:00,1.09131,1.09190,1.09190,1.09131
2017-05-02 06:55:00,1.09188,1.09179,1.09218,1.09164
2017-05-02 07:00:00,1.09177,1.09176,1.09184,1.09146
2017-05-02 07:05:00,1.09177,1.09090,1.09201,1.09090
2017-05-02 07:10:00,1.09089,1.09139,1.09156,1.09086
2017-05-02 07:15:00,1.09139,1.09126,1.09144,1.09107
2017-05-02 07:20:00,1.09126,1.09142,1.09161,1.09120
2017-05-02 07:25:00,1.09143,1.09189,1.09201,1.09143
2017-05-02 07:30:00,1.09188,1.09165,1.09199,1.09161
2017-05-02 07:35:00,1.09165,1.09150,1.09186,1.09150
2017-05-02 07:40:00,1.09151,1.09146,1.09158,1.09119
2017-05-02 07:45:00,1.09145,1.09115,1.09160,1.09108
2017-05-02 07:50:00,1.09115,1.09103,1.09126,1.09102
2017-05-02 07:55:00,1.09103,1.09078,1.09117,1.09074
2017-05-02 08:00:00,1.09076,1.09100,1.09101,1.09051
2017-05-02 08:05:00,1.09097,1.09098,1.09101,1.09080
2017-05-02 08:10:00,1.09100,1.09076,1.09111,1.09074
2017-05-02 08:15:00,1.09076,1.09081,1.09086,1.09059
2017-05-02 08:20:00,1.09082,1.09093,1.09116,1.09079
2017-05-02 08:25:00,1.09094,1.09096,1.09100,1.09061
2017-05-02 08:30:00,1.09094,1.09147,1.09171,1.09093
2017-05-02 08:35:00,1.09148,1.09151,1.09161,1.09126
2017-05-02 08:40:00,1.09151,1.09124,1.09165,1.09115
2017-05-02 08:45:00,1.09125,1.09135,1.09160,1.09119
2017-05-02 08:50:00,1.09134,1.09155,1.09155,1.09123
2017-05-02 08:55:00,1.09156,1.09152,1.09185,1.09148
2017-05-02 09:00:00,1.09154,1.09137,1.09172,1.09116
2017-05-02 09:05:00,1.09137,1.09121,1.09138,1.09089
2017-05-02 09:10:00,1.09121,1.09130,1.09135,1.09119
2017-05-02 09:15:00,1.09131,1.09175,1.09175,1.09130
2017-05-02 09:20:00,1.09175,1.09196,1.09205,1.09165
2017-05-02 09:25:00,1.09195,1.09199,1.09206,1.09180
2017-05-02 09:30:00,1.09199,1.09200,1.09206,1.09182
2017-05-02 09:35:00,1.09199,1.09176,1.09210,1.09175
2017-05-02 09:40:00,1.09176,1.09187,1.09193,1.09172
2017-05-02 09:45:00,1.09186,1.09206,1.09216,1.09185
2017-05-02 09:50:00,1.09207,1.09177,1.09212,1.09172
2017-05-02 09:55:00,1.09177,1.09184,1.09186,1.09159
2017-05-02 10:00:00,1.09184,1.09176,1.09196,1.09173
2017-05-02 10:05:00,1.09177,1.09166,1.09196,1.09165
2017-05-02 10:10:00,1.09164,1.09145,1.09175,1.09141
2017-05-02 10:15:00,1.09147,1.09130,1.09150,1.09109
2017-05-02 10:20:00,1.09130,1.09123,1.09136,1.09106
2017-05-02 10:25:00,1.09122,1.09100,1.09126,1.09093
2017-05-02 10:30:00,1.09100,1.09138,1.09140,1.09099
2017-05-02 10:35:00,1.09137,1.09166,1.09166,1.09137
2017-05-02 10:40:00,1.09166,1.09156,1.09168,1.09146
2017-05-02 10:45:00,1.09157,1.09150,1.09175,1.09150
2017-05-02 10:50:00,1.09149,1.09189,1.09189,1.09147
2017-05-02 10:55:00,1.09189,1.09170,1.09196,1.09169
2017-05-02 11:00:00,1.09170,1.09162,1.09170,1.09153
2017-05-02 11:05:00,1.09162,1.09158,1.09183,1.09156
2017-05-02 11:10:00,1.09160,1.09123,1.09164,1.09117
