half_spread_cents,flat_fee_cents,fee_rate_pct,final_bankroll,pnl,roi_pct,n_trades,win_rate,max_drawdown_pct,sharpe_daily
1.5,0.0,3.0,483293.4682596777,483193.4682596777,483193.4682596777,11561,0.5342963411469596,-72.53984438372318,8.096999278765725
1.5,0.0,4.0,426993.5397022092,426893.5397022092,426893.5397022092,11561,0.5342963411469596,-73.53013931219527,7.2082502097065335
1.5,0.3,0.0,619376.0039709321,619276.0039709321,619276.0039709321,11561,0.5342963411469596,-70.12063950572679,10.224157653351423
1.5,0.3,1.0,563116.8909941888,563016.8909941888,563016.8909941888,11561,0.5342963411469596,-71.19621429615168,9.348625918599392
1.5,0.3,2.0,504362.53778504307,504262.53778504307,504262.53778504307,11561,0.5342963411469596,-72.2339100892438,8.424955141558682
1.5,0.3,3.0,446881.3680367998,446781.3680367998,446781.36803679983,11561,0.5342963411469596,-73.2350316799648,7.523494794447134
1.5,0.3,4.0,388272.57946618705,388172.57946618705,388172.57946618705,11561,0.5342963411469596,-74.20083991247985,6.595266233717824
1.5,0.5,0.0,595370.6009410772,595270.6009410772,595270.6009410772,11561,0.5342963411469596,-70.6260533824678,9.848500419438933
1.5,0.5,1.0,538267.9214346568,538167.9214346568,538167.9214346568,11561,0.5342963411469596,-71.68385968405816,8.957675974632542
1.5,0.5,2.0,479061.89881858573,478961.89881858573,478961.89881858573,11561,0.5342963411469596,-72.70439799530088,8.030493972931037
1.5,0.5,3.0,422838.295215521,422738.295215521,422738.29521552095,11561,0.5342963411469596,-73.68895256506855,7.142226937862286
1.5,0.5,4.0,362304.2764800055,362204.2764800055,362204.2764800055,11561,0.5342963411469596,-74.63876436688457,6.176127879422737
1.5,1.0,0.0,534128.596612834,534028.596612834,534028.596612834,11561,0.5342963411469596,-71.8534997774841,8.891592516445197
1.5,1.0,1.0,474953.70562339656,474853.70562339656,474853.70562339656,11561,0.5342963411469596,-72.86812397451875,7.965383933634953
1.5,1.0,2.0,418638.308470938,418538.308470938,418538.30847093806,11561,0.5342963411469596,-73.84696609312601,7.075483261313374
1.5,1.0,3.0,358018.64796608733,357918.64796608733,357918.64796608733,11561,0.5342963411469596,-74.79126038271696,6.10664803583814
1.5,1.0,4.0,296241.07945010596,296141.07945010596,296141.07945010596,11561,0.5342963411469596,-75.70219946215232,5.12449504289679
2.0,0.0,0.0,588931.9491179215,588831.9491179215,588831.9491179215,11561,0.5342963411469596,-70.43370316701025,9.849849183763967
2.0,0.0,1.0,531703.3510937967,531603.3510937967,531603.3510937967,11561,0.5342963411469596,-71.50827897380837,8.947156410162055
2.0,0.0,2.0,472554.64935631416,472454.64935631416,472454.64935631416,11561,0.5342963411469596,-72.5446448520699,8.011118883222759
2.0,0.0,3.0,416190.50104439864,416090.50104439864,416090.50104439864,11561,0.5342963411469596,-73.54412976081424,7.111088106218563
2.0,0.0,4.0,355428.8251578395,355328.8251578395,355328.8251578395,11561,0.5342963411469596,-74.50801745914194,6.12988607005939
2.0,0.3,0.0,552869.3155201137,552769.3155201137,552769.3155201137,11561,0.5342963411469596,-71.17841591321039,9.28400892224275
2.0,0.3,1.0,493919.6152497869,493819.6152497869,493819.6152497869,11561,0.5342963411469596,-72.22655356198867,8.347472913410542
2.0,0.3,2.0,437019.3370334174,436919.3370334174,436919.3370334175,11561,0.5342963411469596,-73.23739935127055,7.443423939352801
2.0,0.3,3.0,377844.06519941543,377744.06519941543,377744.06519941543,11561,0.5342963411469596,-74.2122510643938,6.494261812479044
2.0,0.3,4.0,313707.53042226617,313607.53042226617,313607.53042226617,11561,0.5342963411469596,-75.15236231978815,5.458610978912594
2.0,0.5,0.0,528232.5399906836,528132.5399906836,528132.5399906836,11561,0.5342963411469596,-71.66472430670376,8.891008129720865
2.0,0.5,1.0,469116.8219335907,469016.8219335907,469016.82193359063,11561,0.5342963411469596,-72.69558898782833,7.955985964189167
2.0,0.5,2.0,412716.0137968582,412616.0137968582,412616.01379685814,11561,0.5342963411469596,-73.68976190552777,7.054999785465511
