final_bankroll
447471.68055126833
29.464921444310182
492824.86430610175
468501.0761978069
467212.81047947466
451710.8695747374
29.643887572774766
505127.3027942914
436175.2772000867
600705.9179990689
510294.63451690855
407455.4164154563
535558.6886669353
496386.2190255642
519760.6605392252
544772.6717234994
376660.08629878756
465892.6138397494
519819.1728213766
504808.2215479568
541420.8056772901
620216.7898790026
620484.5518911692
501344.05137841613
447795.01126858656
510220.0497013712
465931.960811757
477486.38993845123
490536.9706168315
445544.1297462879
445064.471128382
575502.7074758431
611125.5804823259
28.369627581430308
546438.9967952598
507604.333536483
451827.1410590196
403498.29592796677
434976.88039797195
387915.8879422032
461796.51071697014
454555.8899253924
460275.7236167077
489298.9031712113
566472.0061492617
507029.1517120428
522323.6420703114
413192.9190291165
410896.4664831829
489200.77945823997
519977.4877795167
401541.3952120392
28.66241170740017
328349.68720287445
450240.19822885585
463968.8036089416
437412.7427893977
546675.2743217668
464540.71529994794
497379.92077974504
494396.93899777095
499309.3079737673
448728.0332992756
488275.8544374268
499363.3449432238
550211.2040234521
373130.68290887866
555566.9515431738
383372.12330443016
493824.94702772074
558987.4504824572
565902.0783917252
509586.6686249499
490605.8251824379
446778.6021060166
491104.0667427461
454441.2995330171
384367.4185232763
474335.4290942491
493814.262454867
415714.4218577199
450739.3811673243
466312.20665398386
529347.1601836473
28.378870048875605
450086.2815758704
457510.1595652142
507621.74219643284
514533.89361845976
399320.9563071676
574621.9910779437
527895.2352818113
451504.20864654414
450222.8782815867
438019.5667249092
409330.84411471925
522121.3136421509
476878.33005668345
476387.8428235193
449786.4545715789
451946.2136687984
348453.17355838476
428762.14844497206
559248.0699311516
518388.0506898128
520742.95668672014
427727.17790267314
476431.665464028
444526.0817431148
495234.1654871484
449234.19147388526
530546.9255797553
466613.601941877
508239.1300833254
474499.367876368
542851.28718644
555615.0344296743
425406.6110925946
468593.86745801126
460697.58489369386
444706.79014803644
467724.3901326247
456669.5901284134
402091.7490205244
504667.43433524494
477950.59193256235
533698.3749834152
482422.9126174651
485636.8660162143
453715.30493019754
462424.46428647806
423654.40176983934
560354.3474460081
482815.2332987516
489724.80537383043
534424.9433558951
417121.87447324273
453902.6514457834
568575.8670384977
459255.1890654072
453009.5425594598
571888.4644310586
441958.8206340134
384093.9432417826
395919.6840780163
517476.7245387987
428130.5359322219
475542.42880509654
514722.1102233092
372096.5034254187
573674.1552490862
477232.0643393739
450931.73221614223
441528.53008976707
470757.0363651845
522744.60428534454
527294.2424606853
516554.1647332602
530460.6642579992
549174.8937029423
28.934226249929424
426820.5183755037
28.815535692409792
429173.7888035731
509919.5837875349
527913.1424557602
390039.7429216279
594051.9081953658
498647.06630686694
377397.5622858446
421816.31108762603
394314.6863472326
409695.05202836456
419710.86056246224
29.315113234752666
464234.5329761185
479639.8666154741
570278.0477954743
499641.2726221353
449708.28562667704
453034.6302114957
500473.0043801183
550977.9257187325
454173.0581818247
571755.0927317536
516781.1056932992
393458.3254492485
443568.344130706
448577.2498467418
486470.7568347024
434015.58525265194
557118.733076631
479123.0953355342
585518.3581067186
576987.810514094
29.622848445906822
589927.729245972
545413.5596817351
588737.7062284963
418897.0516587727
458243.0834043137
432483.2668860808
542169.7921073134
481238.8769511009
609651.9861674974
472271.5179338162
439166.8625446306
504375.30559791334
434568.10327128833
563978.1885467459
563552.2862794391
482577.85111772385
503707.92526904604
464740.6687704885
358923.97861444694
534030.4996096643
444101.3987814685
29.414564604242024
421819.21283592546
454939.1744776003
466105.3048041265
418950.6679668895
491327.9341597933
409499.7314398257
528237.5039672785
380392.96470531553
489790.7120867183
499053.25721342873
492843.48139522574
439639.7664667777
510308.62418020185
452634.29273986106
531028.9844299287
386525.90045050357
387112.9721590764
427145.6503924145
29.90173966765672
551079.3585517899
513289.980315756
508754.2473325606
29.114360606857677
441894.68128916307
413238.6703079899
341621.7400232342
422362.94938536093
475248.1683180346
507432.29604510637
496333.5155181592
530052.1579191446
436280.6095218047
473140.44302552927
469509.29527728766
487664.3866329914
589539.3925983625
483662.3922710382
29.53940031806441
454916.1882444717
485075.926496134
29.63215830134132
495748.18606598716
521978.2732107192
443016.83434489364
486462.5231492457
29.958073966532357
444378.9832992625
446271.76933155226
479302.07561686455
673717.7230391375
477730.61200493714
411072.26577187295
693873.3193711288
451411.5432516691
533139.1564604108
482147.9429554506
507300.24728955334
529616.8581004945
549388.6389334596
551052.8822676406
480029.754746314
530833.3432712825
402549.85256624327
559704.1991305317
496970.083969187
439040.96194627695
438827.402479062
448607.9281041031
446569.2039942018
476993.54230642505
511412.36500330316
388182.99664808775
535056.6717767984
447986.1967334074
29.62960828229532
528441.4560458143
478532.59463759355
369786.95920773817
425458.17593720264
445116.46225238725
605768.310295355
458908.6540294044
476144.3529439394
475102.5644106595
375638.61907479994
455078.73207769165
441436.1282454343
511715.38499592803
519555.6357863521
493310.2347370834
483699.5313145587
576455.3161454367
490361.82756486535
544616.8411084438
29.13889606733534
553376.3669782112
469319.3904178232
489359.66667445627
378004.78002622206
507760.1436946097
474800.81983022357
487141.9361364183
521331.35192326194
496872.78313464415
420906.44760865177
26.987146059999983
415606.20065022336
500344.20782704867
464908.3869162829
548070.0776010874
469502.0635153109
437319.33040720224
584388.9010797712
29.17719899504715
462228.02901531063
500065.7874893429
515523.5901271633
471197.9365946474
457361.1472014344
487701.46517950826
442436.1361368769
572351.4960200426
513687.59240244224
480494.3835868403
498048.68986772356
433470.6522041588
476264.65140574187
28.92122121018108
423286.15223118203
471119.372303651
449308.75980162533
476166.62035348604
555048.333211281
547134.8582898955
465598.6477674376
406465.6524345632
27.95973699813887
363061.25491925655
471802.1632645809
495648.71944511397
499574.6957769607
470733.4143868832
466272.46071122814
482727.63254139794
507462.7824774414
540683.1262539229
428205.5091261635
455828.49392052524
494704.3544185595
469526.50352062896
496665.270521112
28.887549034556585
29.609086346642595
448869.86842857336
543114.8120158411
512002.1067764394
547461.5904749134
616369.8595758966
399450.1320361655
474479.60173781
525117.2991689082
28.946555996233982
489454.43613671436
466424.2605987092
419067.6916177062
485783.0505648901
29.736613152133963
487630.253961668
477492.90264876914
29.3357664427894
546343.7300562372
446935.63739663956
413756.07324094774
454733.2234345265
579372.4706503206
506422.15888862894
450358.5723837131
416937.28301967384
380806.1624834783
465668.7413664298
581787.8618388282
370321.38940503885
537448.3270354784
547669.2703872869
515496.2669313857
480085.96883626614
391121.04781346465
441827.53875255154
477810.798731899
448265.2822618181
468630.58293638896
503584.1871692908
507960.5651923722
441271.22113862983
411852.06963704556
417562.9591091926
327954.52960525366
501746.6554608285
492866.1466296063
479407.72596329305
569467.0428869798
393764.97817971115
563593.4909612039
485614.61675753025
361320.4940725647
477808.1405476822
600215.944066435
389154.5918210847
522031.94270885526
457094.0502812654
533415.864681244
474919.902008111
295816.27491842664
427828.8132083154
461355.72937257244
468278.58382834325
512209.4882276516
516579.7390905912
552435.2039877384
494908.50377958553
514113.49211845413
539691.6572699858
438305.376622454
595566.1932440598
612613.3175476319
427305.02413862466
506303.8125117335
511974.5572619176
559035.1609838058
498880.365203069
522248.0403301413
528285.1032801429
409415.0890637556
478260.2246950462
474098.7640204023
492301.1348910062
652072.436062801
499245.1978746173
445255.83228960837
537675.4632080138
454156.6778893793
459316.88254011807
514122.134453176
460972.31339449174
554694.9249345326
446826.84671288833
512536.6714430161
27.256524156151677
512841.1609512476
450739.06708006875
539181.3066573101
486521.7778372993
510919.15235585783
406276.1588281104
505893.34320687037
406148.7354651759
518652.7960278682
460550.61503521475
337455.44667459204
434686.0359969033
508286.78897966404
477341.49483095005
471724.8689266819
466576.27450915286
439183.5853646452
29.64408699789402
546520.4621749398
500912.0446801372
567042.2345194173
423505.20000490267
430111.347895335
452979.8953380271
28.149044728342346
27.21718535756735
451166.72703219013
587268.0805909736
601062.2010325958
541166.167181487
565336.9925952842
429296.1234712238
390537.7216144528
481719.8953076509
567438.3885845087
483346.0273573735
503229.7733825386
609462.9005803742
473521.94891418953
414137.23517092905
471643.7270070538
521820.62404596334
371773.5308036778
405082.77050342865
483946.6796781675
445364.0057899028
506201.2106494974
496434.96784421476
470473.5195526723
483257.4434770588
347002.5999844514
495315.9482298551
514629.67943346815
552807.7928742601
567346.4384666069
537882.4566065614
520163.01596720633
505042.3378895424
547005.799513768
583135.0804646013
374009.01514412166
468020.4226730831
480135.1431406519
483345.06172015256
525805.3881159637
586557.2389507751
485264.64213388227
445687.73433012556
481208.1323103029
374105.0134756436
499563.63034763234
505788.03324252606
508859.06002792093
396930.9410805316
498029.9528172736
452064.08021461184
580168.1026849021
437976.0861342002
441801.5902631845
392981.3416826167
378140.14932156994
331153.60356559453
538975.0151854224
459933.81760880706
478736.59374481125
458376.21867719135
501156.08834471495
400464.70595638873
493046.82338974444
377731.22470919194
506715.95075699326
505798.42232646246
479586.67099318374
473396.5086237175
438496.45786813466
559475.2045103692
28.732482167216485
444589.4956315907
426143.2821237263
395686.85076023056
485062.1003561966
469791.5019782232
425139.7896873905
29.51642324053082
534122.2207702233
446844.39350642473
542935.2610916293
433738.7964378257
526712.908566593
472854.35821220605
607747.960310603
551517.2253599555
637834.7730166189
26.376913882368527
419941.913603851
442451.34876101214
448857.23121543805
29.302032966757537
582663.2420762047
410068.12390918704
562706.2880018783
518837.0852069908
420870.6457351439
518581.39298202406
444681.3645262905
423388.01132587175
440240.81639298017
489584.25132946233
487331.29844525794
424672.393962574
519154.79685526964
464250.10995892365
432460.1707386164
27.070234256980832
524727.7347967001
399230.0365000979
412011.48162440624
466563.42292166693
401877.0741388203
501453.00169450167
447465.7648786605
398122.0679887417
466584.18754008156
391744.6205935866
500967.31785850355
556852.2826054286
492549.8490741361
486688.3064029915
27.822964346521974
424152.97818390693
539777.0259522799
492981.5427338972
501538.0937615613
558013.0686505631
543983.8501481469
489092.999858498
482401.6700564235
553971.2430525831
450601.8976905496
422793.07631158986
461691.8185244999
28.21653631280826
336257.7393659878
546405.8166090122
403246.9512604904
409244.59435222443
544712.3534189687
446311.4728521652
592452.6719515021
322984.62635088037
505911.51371457113
385619.8726085726
368323.62083652284
513758.5310571763
426466.54552551475
570323.2949272948
514192.85042102134
567015.8622418015
430681.80572378304
564634.6519638684
516109.3631854334
370993.4437915688
501021.56680847827
560503.170041432
495784.1683417041
435135.6571858486
470341.90189379355
487145.5979473651
27.117114595042352
497161.91153330007
569742.3142824263
525573.049038052
564632.7559845413
505379.27908556047
508442.8140959653
445903.8300617227
461135.98323081015
537099.5326334203
597398.4562587306
424849.1701113853
520252.1028331717
279710.7666051839
518978.49948282
537396.5380675499
445435.8013907961
455829.05232575454
515652.6891301872
435134.3714856411
29.3535233126797
344074.8779374069
406621.78199435765
498075.2433329302
461192.39001424966
452032.4505355139
456371.4976559255
400306.4829841939
520984.6003642968
526263.427344032
300510.13118660124
495328.52778183296
630565.6513177371
409082.80826948915
507211.191337058
386217.8079252641
529780.8477272142
625483.3137785133
578747.4518246524
474569.1962127603
440244.87236161134
523026.9672691319
606564.3464099191
490096.5286317802
467238.97647344787
389904.47991399217
434366.6782189241
421896.89650900825
458656.92496594106
556561.8194589239
27.327039138187775
557646.1253914034
389569.17450981063
395554.8618629499
450993.33644612756
366233.61807648017
497034.6395219151
474184.94521873
503289.5065737188
443240.1639441555
363482.3776565642
439257.3614228419
459904.0563763154
28.340700974735444
544979.2905366065
610317.3466930185
494194.59992022073
28.984067534970322
508054.350037141
492580.05541077466
402182.82707134617
520953.10926651873
550941.3057231305
499368.63918805704
415136.955112434
596959.1338895619
466367.36059795844
376019.8541798675
379482.7343364713
444877.5681076256
584860.1558932923
507409.63402255997
351389.426664259
534844.5420600742
468240.0751192125
490674.272767776
442562.51966748794
524496.6761548476
487216.1035611783
474732.98072799604
523429.4279967272
441345.42102182325
435639.33332624164
27.48835662772718
501788.1610408499
438098.0451011453
435258.5677569919
27.033923398671128
401992.0849519115
491053.94747988787
383439.6988933404
604065.1769780318
560749.3823454924
419356.34820207197
435573.8433760006
389985.868867152
498840.364511759
467634.0131489232
466745.5980332395
589394.1881951364
423780.63895559707
537383.0190555049
518868.44870856585
446530.6727146477
518165.5107582719
507889.2139851562
29.65390514521463
406346.1174980848
470003.9536516935
485438.2900356542
492277.37431098596
