slug,asset,window_start,window_seconds,volume_usd,strike,sigma_per_sec,ticks,signal,signal_minute,signal_edge_up,p_poly_at_signal,p_fair_at_signal,fill_price,outcome,correct,pnl_naive,pnl_realistic,note
bitcoin-up-or-down-january-28-8pm-et,bitcoin,2026-01-29 01:00:00+00:00,3600,107067.770695,89143.92,6.812486836119124e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-january-28-8pm-et,ethereum,2026-01-29 01:00:00+00:00,3600,45032.688807,3009.48,9.786251643345029e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-january-28-8pm-et,xrp,2026-01-29 01:00:00+00:00,3600,41845.318281,1.9068,8.330651618380855e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-january-28-9pm-et,bitcoin,2026-01-29 02:00:00+00:00,3600,117833.746604,88603.56,7.53588575775848e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-january-28-9pm-et,ethereum,2026-01-29 02:00:00+00:00,3600,25514.353748,2992.71,9.184411005058346e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-january-28-9pm-et,xrp,2026-01-29 02:00:00+00:00,3600,14611.017626,1.8922,9.602745530761253e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-january-28-10pm-et,bitcoin,2026-01-29 03:00:00+00:00,3600,60741.038217,87907.05,9.533030720412135e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-january-28-10pm-et,ethereum,2026-01-29 03:00:00+00:00,3600,66752.052511,2959.24,0.00015049335331213242,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-january-28-10pm-et,xrp,2026-01-29 03:00:00+00:00,3600,12944.715874,1.8745,0.00011561898404429018,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-january-28-11pm-et,bitcoin,2026-01-29 04:00:00+00:00,3600,80172.011046,88053.71,7.826219073013224e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-january-28-11pm-et,ethereum,2026-01-29 04:00:00+00:00,3600,50485.565666,2952.52,0.00012649385452816848,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-january-28-11pm-et,xrp,2026-01-29 04:00:00+00:00,3600,33150.843693,1.876,9.865484251225984e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-january-29-12am-et,bitcoin,2026-01-29 05:00:00+00:00,3600,158677.955084,88315.2,5e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-january-29-12am-et,ethereum,2026-01-29 05:00:00+00:00,3600,38260.985691,2959.46,7.518978969303613e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-january-29-12am-et,xrp,2026-01-29 05:00:00+00:00,3600,38811.276693,1.8789,8.19337785072045e-05,60,DOWN,56.0,-0.3297015383015527,0.88,0.5502984616984473,0.135,DOWN,True,0.88,0.8573,
bitcoin-up-or-down-january-29-1am-et,bitcoin,2026-01-29 06:00:00+00:00,3600,152011.818939,88186.53,5e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-january-29-1am-et,ethereum,2026-01-29 06:00:00+00:00,3600,49472.951488,2951.6,5.55371738070035e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
