timestamp,flat $1/trade,flat $2/trade,flat $5/trade,fixed_pct (2.0%/trade),kelly (10%K),kelly (25%K),kelly (50%K)
2026-05-15 04:00:00+00:00,144.85764696093236,193.08529392187216,337.7682348046707,223.81682600654153,205.58631084601416,505.23057603409535,983.0118011691353
2026-05-15 05:00:00+00:00,145.77439453374788,194.92378906750324,342.3719726687484,227.93787832907765,205.58631084601416,507.7272650570268,992.7417220114199
2026-05-15 05:00:00+00:00,146.584256919069,196.54851383814542,346.4412845953539,231.64763839388291,205.58631084601416,507.7272650570268,992.7417220114199
2026-05-15 06:00:00+00:00,145.55925691906899,194.50351383814544,341.3362845953539,226.9170265706477,205.58631084601416,507.7272650570268,992.7417220114199
2026-05-15 06:00:00+00:00,144.53425691906898,192.45851383814545,336.2312845953539,222.2829192286065,205.58631084601416,507.7272650570268,990.0854307266959
2026-05-15 07:00:00+00:00,143.50925691906897,190.41351383814546,331.12628459535387,217.74334767634292,205.58631084601416,507.7272650570268,990.0854307266959
2026-05-15 07:00:00+00:00,142.48425691906897,188.36851383814547,326.02128459535385,213.29638338374554,203.2140735207301,493.1066161847676,933.0784061952162
2026-05-15 08:00:00+00:00,143.13992918797652,189.6848583759606,329.31964593989164,216.10976349494388,204.86725400914523,503.160709970693,971.1419410291621
2026-05-15 08:00:00+00:00,144.0196910927384,191.4493821854844,333.73845546370114,219.9288772146925,207.38296686657162,518.6330940591024,1030.8822133758335
2026-05-15 09:00:00+00:00,144.8814835455686,193.17796709114478,338.0674177278521,223.73653103327476,207.38296686657162,518.6330940591024,1030.8822133758335
2026-05-15 09:00:00+00:00,145.7612454503305,194.9424909006686,342.4862272516616,227.69060222051118,207.38296686657162,518.6330940591024,1030.8822133758335
2026-05-15 10:00:00+00:00,144.7362454503305,192.8974909006686,337.3812272516616,223.04071393521275,204.73831471633477,502.1246779082727,965.269837507563
2026-05-15 10:00:00+00:00,143.7112454503305,190.8524909006686,332.27622725166157,218.4856833709344,204.73831471633477,496.0981556053855,942.1136397649263
2026-05-15 11:00:00+00:00,142.6862454503305,188.80749090066863,327.17122725166155,214.02357543016734,204.73831471633477,496.0981556053855,942.1136397649263
2026-05-15 11:00:00+00:00,141.66124545033048,186.76249090066864,322.06622725166153,209.65249449139193,201.42505682719028,476.052687858234,865.9930654636235
2026-05-15 12:00:00+00:00,142.4711078356516,188.38721567131083,326.13553917826704,213.06425312638743,201.42505682719028,476.052687858234,868.2944084156301
2026-05-15 12:00:00+00:00,143.42630585545356,190.3026117109148,330.9315292772769,217.15093060523833,201.42505682719028,479.5868564033197,881.1999132253562
2026-05-15 13:00:00+00:00,144.23616824077467,191.92733648155698,335.00084120388243,220.68489311099196,203.625048938965,492.7069021639796,929.4272158039147
2026-05-15 13:00:00+00:00,145.01297004257648,193.4859400851606,338.90485021289146,224.1305300522842,203.625048938965,495.09934777902856,938.4671518226704
2026-05-15 14:00:00+00:00,145.929717615392,195.32443523079166,343.50858807696915,228.25736549367525,205.14723838275066,504.37747013422484,973.654706350497
2026-05-15 14:00:00+00:00,144.904717615392,193.27943523079168,338.40358807696913,223.5959152376043,205.14723838275066,502.43182587443863,966.1572328409643
2026-05-15 15:00:00+00:00,145.89991963559402,195.27483927119573,343.3995981779792,228.0637369601957,206.66322869460717,511.73957540920946,1001.9683569688325
2026-05-15 15:00:00+00:00,144.874919635594,193.22983927119574,338.2945981779792,223.4062367262077,206.66322869460717,511.73957540920946,1001.9683569688325
2026-05-15 16:00:00+00:00,143.849919635594,191.18483927119576,333.1895981779792,218.84374949699307,204.5551225671309,498.71529467512175,950.9807558455227
2026-05-15 17:00:00+00:00,142.824919635594,189.13983927119577,328.08459817797916,214.3743370072544,204.5551225671309,498.71529467512175,950.9807558455227
