slug,asset,window_start,window_seconds,volume_usd,strike,sigma_per_sec,ticks,signal,signal_minute,signal_edge_up,p_poly_at_signal,p_fair_at_signal,fill_price,outcome,correct,pnl_naive,pnl_realistic,note
ethereum-up-or-down-september-16-6am-et,ethereum,2025-09-16 10:00:00+00:00,3600,35693.462433,4511.29,5e-05,60,DOWN,3.0,-0.1491191364948048,0.56,0.41088086350519526,0.45499999999999996,DOWN,True,0.56,0.5309,
ethereum-up-or-down-september-16-7am-et,ethereum,2025-09-16 11:00:00+00:00,3600,34648.002883,4498.75,7.067846365567504e-05,60,DOWN,4.0,-0.08236857217393356,0.61,0.5276314278260664,0.405,UP,False,-0.39,-0.4181,
ethereum-up-or-down-september-16-8am-et,ethereum,2025-09-16 12:00:00+00:00,3600,35221.770321,4501.26,5e-05,60,DOWN,4.0,-0.08536527624309792,0.535,0.4496347237569021,0.48,DOWN,True,0.535,0.5054,
ethereum-up-or-down-september-16-9am-et,ethereum,2025-09-16 13:00:00+00:00,3600,26413.406546,4500.03,5.448021890294129e-05,60,UP,2.0,0.08476309436995533,0.505,0.5897630943699553,0.52,DOWN,False,-0.505,-0.5354,
ethereum-up-or-down-september-16-10am-et,ethereum,2025-09-16 14:00:00+00:00,3600,26139.913287,4473.57,0.00013666706719758103,60,DOWN,1.0,-0.14931914336963065,0.55,0.4006808566303694,0.46499999999999997,DOWN,True,0.55,0.5207,
ethereum-up-or-down-september-16-11am-et,ethereum,2025-09-16 15:00:00+00:00,3600,25044.948475,4446.71,0.00010787750256756768,60,DOWN,1.0,-0.05454228386158472,0.535,0.4804577161384153,0.48,UP,False,-0.46499999999999997,-0.4946,
ethereum-up-or-down-september-16-12pm-et,ethereum,2025-09-16 16:00:00+00:00,3600,18421.037716,4468.19,8.436422502304583e-05,60,DOWN,2.0,-0.1303078161113006,0.515,0.3846921838886994,0.5,DOWN,True,0.515,0.485,
ethereum-up-or-down-september-16-4pm-et,ethereum,2025-09-16 20:00:00+00:00,3600,24734.640334,4491.22,6.56633037186296e-05,60,DOWN,1.0,-0.0713848645307304,0.52,0.4486151354692696,0.495,UP,False,-0.48,-0.5099,
ethereum-up-or-down-september-16-5pm-et,ethereum,2025-09-16 21:00:00+00:00,3600,20449.613406,4498.23,5.575553916077818e-05,60,UP,4.0,0.05766167779724363,0.505,0.5626616777972436,0.52,UP,True,0.495,0.46459999999999996,
ethereum-up-or-down-september-16-6pm-et,ethereum,2025-09-16 22:00:00+00:00,3600,35286.853422,4507.66,6.687634627299677e-05,60,UP,1.0,0.0901719879329827,0.455,0.5451719879329827,0.47000000000000003,UP,True,0.5449999999999999,0.5156000000000001,
ethereum-up-or-down-september-16-7pm-et,ethereum,2025-09-16 23:00:00+00:00,3600,32374.165452,4520.51,5.7382152141785234e-05,60,UP,3.0,0.05492456787828681,0.415,0.4699245678782868,0.43,DOWN,False,-0.415,-0.4436,
ethereum-up-or-down-september-16-9pm-et,ethereum,2025-09-17 01:00:00+00:00,3600,27482.675183,4513.44,5.6139973318247043e-05,60,UP,1.0,0.0592266481921816,0.475,0.5342266481921816,0.49,UP,True,0.525,0.49520000000000003,
ethereum-up-or-down-september-16-11pm-et,ethereum,2025-09-17 03:00:00+00:00,3600,22284.8326,4530.84,9.094889977176303e-05,60,UP,5.0,0.1536069997764306,0.3,0.4536069997764306,0.315,DOWN,False,-0.3,-0.32630000000000003,
ethereum-up-or-down-september-17-12am-et,ethereum,2025-09-17 04:00:00+00:00,3600,23235.090265,4497.79,5.634229714477158e-05,60,DOWN,3.0,-0.0942571690982757,0.575,0.48074283090172426,0.44000000000000006,DOWN,True,0.575,0.5461999999999999,
ethereum-up-or-down-september-17-1am-et,ethereum,2025-09-17 05:00:00+00:00,3600,22632.659739,4477.44,6.516146710872019e-05,60,DOWN,3.0,-0.052742466994199155,0.575,0.5222575330058008,0.44000000000000006,UP,False,-0.42500000000000004,-0.45380000000000004,
ethereum-up-or-down-september-17-3am-et,ethereum,2025-09-17 07:00:00+00:00,3600,20670.71749,4545.99,7.823086403002262e-05,60,DOWN,3.0,-0.05264928682229392,0.42,0.36735071317770607,0.5950000000000001,DOWN,True,0.41999999999999993,0.3880999999999999,
ethereum-up-or-down-september-17-4am-et,ethereum,2025-09-17 08:00:00+00:00,3600,26319.715489,4544.07,6.0146704576191786e-05,60,DOWN,3.0,-0.0754922063560059,0.42,0.3445077936439941,0.5950000000000001,DOWN,True,0.41999999999999993,0.3880999999999999,
ethereum-up-or-down-september-17-5am-et,ethereum,2025-09-17 09:00:00+00:00,3600,20796.767274,4511.08,6.387747736164546e-05,60,DOWN,1.0,-0.07849956092227106,0.51,0.43150043907772895,0.505,DOWN,True,0.51,0.4799,
ethereum-up-or-down-september-17-6am-et,ethereum,2025-09-17 10:00:00+00:00,3600,18892.440897,4494.84,5e-05,60,DOWN,3.0,-0.0845603890639931,0.59,0.5054396109360069,0.42500000000000004,DOWN,True,0.59,0.5615,
ethereum-up-or-down-september-17-7am-et,ethereum,2025-09-17 11:00:00+00:00,3600,26250.271308,4484.02,5e-05,60,DOWN,3.0,-0.061441914084002125,0.505,0.4435580859159979,0.51,UP,False,-0.495,-0.5252,
ethereum-up-or-down-september-17-8am-et,ethereum,2025-09-17 12:00:00+00:00,3600,35666.682314,4491.64,5e-05,60,UP,1.0,0.05041668203215488,0.48,0.5304166820321549,0.495,UP,True,0.52,0.4901,
ethereum-up-or-down-september-17-9am-et,ethereum,2025-09-17 13:00:00+00:00,3600,35209.565926,4502.06,6.518221428722586e-05,60,DOWN,11.0,-0.051209954143220826,0.635,0.5837900458567792,0.38,DOWN,True,0.635,0.6073999999999999,
ethereum-up-or-down-september-17-10am-et,ethereum,2025-09-17 14:00:00+00:00,3600,37408.139243,4495.96,7.828824261029654e-05,60,DOWN,2.0,-0.08972438491827056,0.545,0.4552756150817295,0.47,DOWN,True,0.545,0.5156000000000001,
ethereum-up-or-down-september-17-11am-et,ethereum,2025-09-17 15:00:00+00:00,3600,29806.956813,4489.93,9.165276835721964e-05,60,DOWN,5.0,-0.057983025956143686,0.57,0.5120169740438563,0.44500000000000006,DOWN,True,0.57,0.5410999999999999,
ethereum-up-or-down-september-17-12pm-et,ethereum,2025-09-17 16:00:00+00:00,3600,21212.495884,4489.53,7.248725258908829e-05,60,DOWN,1.0,-0.07093650916517957,0.52,0.44906349083482044,0.495,DOWN,True,0.52,0.4901,
ethereum-up-or-down-september-17-1pm-et,ethereum,2025-09-17 17:00:00+00:00,3600,37946.420583,4487.14,5.6738876702876966e-05,60,UP,1.0,0.13110558363788716,0.505,0.6361055836378872,0.52,DOWN,False,-0.505,-0.5354,
ethereum-up-or-down-september-17-2pm-et,ethereum,2025-09-17 18:00:00+00:00,3600,45892.737444,4433.77,0.00033276725250565043,60,UP,1.0,0.28447841778915844,0.465,0.7494784177891585,0.48000000000000004,UP,True,0.5349999999999999,0.5054,
ethereum-up-or-down-september-17-4pm-et,ethereum,2025-09-17 20:00:00+00:00,3600,20091.750974,4517.62,0.00014486594298175552,60,UP,1.0,0.05514533173878877,0.49,0.5451453317387888,0.505,DOWN,False,-0.49,-0.5201,
ethereum-up-or-down-september-17-5pm-et,ethereum,2025-09-17 21:00:00+00:00,3600,21086.862916,4501.52,9.810269709313603e-05,60,DOWN,1.0,-0.07215265111203345,0.52,0.44784734888796657,0.495,UP,False,-0.48,-0.5099,
ethereum-up-or-down-september-17-7pm-et,ethereum,2025-09-17 23:00:00+00:00,3600,27098.504004,4587.12,0.00010383976098092447,60,UP,1.0,0.15222465963457738,0.455,0.6072246596345774,0.47000000000000003,UP,True,0.5449999999999999,0.5156000000000001,
ethereum-up-or-down-september-17-8pm-et,ethereum,2025-09-18 00:00:00+00:00,3600,19448.388154,4590.54,8.532195709529254e-05,60,UP,1.0,0.10411030989434583,0.465,0.5691103098943459,0.48000000000000004,DOWN,False,-0.465,-0.49460000000000004,
ethereum-up-or-down-september-17-10pm-et,ethereum,2025-09-18 02:00:00+00:00,3600,32869.59348,4618.95,9.089899103761548e-05,60,DOWN,1.0,-0.05056803682898375,0.485,0.43443196317101623,0.53,DOWN,True,0.485,0.45439999999999997,
