slug,asset,window_start,window_seconds,volume_usd,strike,sigma_per_sec,ticks,signal,signal_minute,signal_edge_up,p_poly_at_signal,p_fair_at_signal,fill_price,outcome,correct,pnl_naive,pnl_realistic,note
ethereum-up-or-down-june-5-2026-10pm-et,ethereum,2026-06-06 02:00:00+00:00,3600,14225.19848099998,1583.16,0.00015290119271529993,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-june-5-2026-10pm-et,solana,2026-06-06 02:00:00+00:00,3600,10496.714724000012,63.86,0.0001921326165355276,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-june-5-2026-10pm-et,xrp,2026-06-06 02:00:00+00:00,3600,8644.45015700001,1.1011,0.00015773218610805093,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-5-2026-11pm-et,bitcoin,2026-06-06 03:00:00+00:00,3600,25487.000570000047,60951.63,9.599001987872771e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-5-2026-11pm-et,ethereum,2026-06-06 03:00:00+00:00,3600,8040.063099,1576.2,0.00015007124323122056,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-june-5-2026-11pm-et,solana,2026-06-06 03:00:00+00:00,3600,3312.9035940000003,63.52,0.00016255361557579155,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-june-5-2026-11pm-et,xrp,2026-06-06 03:00:00+00:00,3600,9779.824062999996,1.0957,0.0001335059935141326,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-12am-et,bitcoin,2026-06-06 04:00:00+00:00,3600,35913.56290200001,60687.05,9.680598992590678e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-12am-et,ethereum,2026-06-06 04:00:00+00:00,3600,14335.363943999999,1563.34,0.00014500503293949727,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-12am-et,solana,2026-06-06 04:00:00+00:00,3600,5313.348686000001,62.84,0.00019444894124760861,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-12am-et,xrp,2026-06-06 04:00:00+00:00,3600,2596.4513530000004,1.0859,0.00015943987589761793,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-1am-et,bitcoin,2026-06-06 05:00:00+00:00,3600,50131.1347059999,60101.28,0.0001986413070185299,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-1am-et,ethereum,2026-06-06 05:00:00+00:00,3600,18578.632327000018,1522.57,0.000265729165742851,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-1am-et,solana,2026-06-06 05:00:00+00:00,3600,7179.5468519999995,60.89,0.0003619255665863247,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-1am-et,xrp,2026-06-06 05:00:00+00:00,3600,10430.921586999999,1.0582,0.0002859314130222226,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-2am-et,bitcoin,2026-06-06 06:00:00+00:00,3600,29671.83146000002,60942.37,0.0002076153636081534,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-2am-et,ethereum,2026-06-06 06:00:00+00:00,3600,9970.214852999996,1566.72,0.0002861236005619974,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-2am-et,solana,2026-06-06 06:00:00+00:00,3600,4465.025711999998,62.62,0.00031950580092457334,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-2am-et,xrp,2026-06-06 06:00:00+00:00,3600,2052.9914959999996,1.0895,0.00031840316762620717,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-3am-et,bitcoin,2026-06-06 07:00:00+00:00,3600,44635.952876000025,60786.96,0.00011391741632182909,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-3am-et,ethereum,2026-06-06 07:00:00+00:00,3600,11178.74396899999,1560.1,0.00016041973007504387,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-3am-et,solana,2026-06-06 07:00:00+00:00,3600,2563.294924,62.22,0.000176270374023997,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-3am-et,xrp,2026-06-06 07:00:00+00:00,3600,1206.0386230000001,1.0827,0.0001506472160859182,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-4am-et,bitcoin,2026-06-06 08:00:00+00:00,3600,23591.488266999997,61004.95,8.74183665365778e-05,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-4am-et,ethereum,2026-06-06 08:00:00+00:00,3600,7597.183491999998,1575.14,0.00013666167219820156,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-4am-et,solana,2026-06-06 08:00:00+00:00,3600,1827.104278,62.79,0.00018855620945940744,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-4am-et,xrp,2026-06-06 08:00:00+00:00,3600,1081.3674459999997,1.0922,0.00015244768046853989,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-5am-et,bitcoin,2026-06-06 09:00:00+00:00,3600,25935.645974000035,61264.0,9.082680101523902e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-5am-et,ethereum,2026-06-06 09:00:00+00:00,3600,5179.792046000002,1582.56,0.00014524251299609134,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-5am-et,solana,2026-06-06 09:00:00+00:00,3600,4978.82925,63.17,0.00016611821636136948,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-5am-et,xrp,2026-06-06 09:00:00+00:00,3600,3945.8894000000014,1.099,0.00013806217321614276,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-6am-et,bitcoin,2026-06-06 10:00:00+00:00,3600,41682.573444000016,60981.24,8.574647584067584e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-6am-et,ethereum,2026-06-06 10:00:00+00:00,3600,10012.504977,1570.7,0.00014818857188330704,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-6am-et,solana,2026-06-06 10:00:00+00:00,3600,3867.8036610000013,62.7,0.00017126263437406854,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-6am-et,xrp,2026-06-06 10:00:00+00:00,3600,2441.829351,1.0916,0.00015307484174211102,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-7am-et,bitcoin,2026-06-06 11:00:00+00:00,3600,23890.135506999984,60593.0,0.00013542340571489887,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-7am-et,ethereum,2026-06-06 11:00:00+00:00,3600,6509.407941000001,1548.26,0.00021395192834280566,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-7am-et,solana,2026-06-06 11:00:00+00:00,3600,2802.281776,61.84,0.0002310783827937564,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-7am-et,xrp,2026-06-06 11:00:00+00:00,3600,2663.4779380000004,1.0803,0.0001969366969550495,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-8am-et,bitcoin,2026-06-06 12:00:00+00:00,3600,36811.08867899999,60802.9,0.000107914891548211,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-8am-et,ethereum,2026-06-06 12:00:00+00:00,3600,3766.773782999999,1558.9,0.00015934911540618733,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-8am-et,solana,2026-06-06 12:00:00+00:00,3600,2690.005945999999,62.46,0.00019813555348976596,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-8am-et,xrp,2026-06-06 12:00:00+00:00,3600,4236.704730000002,1.0877,0.0001363787150268248,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-9am-et,bitcoin,2026-06-06 13:00:00+00:00,3600,43079.621812999954,61030.63,9.82738868769163e-05,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
ethereum-up-or-down-june-6-2026-9am-et,ethereum,2026-06-06 13:00:00+00:00,3600,7935.061302999996,1571.32,0.00014514014506780552,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-9am-et,solana,2026-06-06 13:00:00+00:00,3600,3192.663996,62.93,0.00015792275256913378,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-9am-et,xrp,2026-06-06 13:00:00+00:00,3600,2360.274847,1.0964,0.00014597029806559492,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-10am-et,bitcoin,2026-06-06 14:00:00+00:00,3600,59440.00888599996,60801.2,9.165534947996217e-05,60,DOWN,59.0,-0.3079904719301393,0.965,0.6570095280698607,0.05000000000000003,DOWN,True,0.965,0.944,
ethereum-up-or-down-june-6-2026-10am-et,ethereum,2026-06-06 14:00:00+00:00,3600,11443.717559999997,1557.04,0.00014110448772765142,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-10am-et,solana,2026-06-06 14:00:00+00:00,3600,4563.537808000004,62.45,0.00016505459662371534,60,DOWN,59.0,-0.5786649987201451,0.98,0.40133500127985483,0.03500000000000002,DOWN,True,0.98,0.9592999999999999,
xrp-up-or-down-june-6-2026-10am-et,xrp,2026-06-06 14:00:00+00:00,3600,1815.6919289999998,1.0983,0.00013731329415346102,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-11am-et,bitcoin,2026-06-06 15:00:00+00:00,3600,74703.672509,60791.06,8.70840504184881e-05,60,UP,57.0,0.4110856208626503,0.205,0.6160856208626503,0.21999999999999997,DOWN,False,-0.205,-0.22939999999999997,
ethereum-up-or-down-june-6-2026-11am-et,ethereum,2026-06-06 15:00:00+00:00,3600,8976.300527999996,1557.71,0.00012396968780548583,60,NONE,,,,,0.0,UP,,0.0,0.0,no_signal
solana-up-or-down-june-6-2026-11am-et,solana,2026-06-06 15:00:00+00:00,3600,5483.2167500000005,62.33,0.0001660130333896851,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
xrp-up-or-down-june-6-2026-11am-et,xrp,2026-06-06 15:00:00+00:00,3600,2862.6649010000006,1.1031,0.0001577057248358909,60,NONE,,,,,0.0,DOWN,,0.0,0.0,no_signal
bitcoin-up-or-down-june-6-2026-12pm-et,bitcoin,2026-06-06 16:00:00+00:00,3600,59828.735723000005,60784.01,0.00010482772969724564,60,DOWN,56.0,-0.31057633538854945,0.675,0.3644236646114506,0.33999999999999997,DOWN,True,0.675,0.6482,
